UNITID,PREDDEG,CURROPER,TUITIONFEE_IN,EARN_2011,GRAD_DEBT_MDN,COMPL_RPY_3YR_RT,MD_INC_RPY_5YR_RT
449852,1,1,13932.234,26997,9764,0.62,0.697
449861,1,1,13932.234,26997,7520,0.62,0.697
449870,3,1,9486,26997,17105,0.62,0.697
449898,3,1,16360,31600,27167,0.623390005,0.544868617
449904,1,1,13932.234,15200,14252,0.361085973,0.697
449931,3,1,13932.234,35600,26000,0.62,0.747663551
449959,1,1,13932.234,19500,11000,0.696836555,0.744125326
449968,1,1,13932.234,19500,11000,0.696836555,0.744125326
449977,1,1,13932.234,19500,11000,0.696836555,0.744125326
449986,1,1,13932.234,26997,11771,0.62,0.697
449995,1,1,13932.234,15100,12999,0.77254902,0.697
450003,2,1,12024,18700,19811,0.67510917,0.636528029
450021,1,1,16185,19900,9500,0.39049236,0.697
450049,3,1,14896,25500,21599,0.507826087,0.595174263
450058,1,1,13489,23200,12868,0.519553073,0.514629948
450067,1,1,21661,23200,12868,0.519553073,0.514629948
450076,1,1,13932.234,28500,6976,0.281058282,0.697
450085,3,1,17596,22600,29771,0.62,0.553886349
450094,3,1,18748,33800,14323,0.739811912,0.736035049
450119,1,1,15260,17100,9500,0.39049236,0.697
450128,1,1,15345,19200,9500,0.39049236,0.697
450146,1,0,13932.234,28100,19891,0.62,0.697
450155,1,0,14031,20500,10813,0.685730464,0.61302682
450173,1,1,13932.234,22100,13224,0.409090909,0.697
450182,1,1,13932.234,13500,9500,0.62,0.52238806
450191,1,1,13240,20400,19000,0.361916204,0.452173913
450207,2,1,18048,30300,25833.5,0.561858455,0.540756526
450216,2,1,18048,30300,25833.5,0.561858455,0.540756526
450225,2,1,18048,30300,25833.5,0.561858455,0.540756526
450234,2,1,18048,30300,25833.5,0.561858455,0.540756526
450243,2,1,18048,30300,25833.5,0.561858455,0.540756526
450252,2,1,18048,30300,25833.5,0.561858455,0.540756526
450261,2,1,18048,30300,25833.5,0.561858455,0.540756526
450270,2,1,18048,30300,25833.5,0.561858455,0.540756526
450289,1,1,17188,20400,19000,0.361916204,0.452173913
450298,3,1,15495,38900,39499.5,0.672795497,0.582449373
450304,4,1,13932.234,41700,22500,0.942196532,0.901060071
450377,3,1,15495,38900,39499.5,0.672795497,0.582449373
450395,1,1,13932.234,20800,11030,0.62,0.697
450401,1,1,13932.234,18500,11609,0.543422184,0.552941176
450429,2,1,13500,24200,31502,0.62,0.657692308
450447,3,1,15508,23600,29375,0.62,0.538505419
450456,3,1,11320,38200,35500,0.672000517,0.570301058
450465,3,1,15490,23600,29375,0.62,0.538505419
450474,3,1,10227,38200,35500,0.672000517,0.570301058
450483,3,1,10240,38200,35500,0.672000517,0.570301058
450492,3,1,10840,38200,35500,0.672000517,0.570301058
450526,3,1,13663,33800,14323,0.739811912,0.736035049
450535,3,1,13663,33800,14323,0.739811912,0.736035049
450544,3,1,13663,33800,14323,0.739811912,0.736035049
450571,2,1,10764,27100,23203,0.711275849,0.649797571
450580,1,1,13932.234,14900,8167,0.642642643,0.74
450599,1,1,13932.234,17100,8167,0.642642643,0.74
450605,1,1,13932.234,17100,9833,0.534552846,0.641975309
450614,1,1,13932.234,17600,9083,0.62,0.701754386
450623,1,0,13932.234,16800,10029,0.62,0.697
450632,1,1,13932.234,26997,7389,0.62,0.697
450641,1,1,13932.234,16800,11374,0.654255319,0.6375
450650,1,1,13932.234,26997,9246.5,0.62,0.697
450669,1,1,13932.234,18200,12125,0.355350066,0.350649351
450678,1,1,13932.234,18200,12125,0.355350066,0.350649351
450696,1,1,13932.234,25300,13683,0.532767562,0.547826087
450702,1,1,13932.234,25300,13683,0.532767562,0.547826087
450720,1,1,13932.234,21400,9504,0.455929487,0.493895671
450739,1,1,13932.234,21400,9504,0.455929487,0.493895671
450757,1,1,13932.234,16700,9833,0.572769953,0.697
450766,3,1,13932.234,36000,25000,0.870793269,0.780945758
450784,1,1,13932.234,19400,14144,0.601030204,0.704125178
450793,1,1,13932.234,19400,14144,0.601030204,0.704125178
450809,1,1,13932.234,19400,14144,0.601030204,0.704125178
450818,1,1,13932.234,19400,14144,0.601030204,0.704125178
450827,1,1,13932.234,19400,14144,0.601030204,0.704125178
450836,1,1,13932.234,19400,14144,0.601030204,0.704125178
450845,1,0,13932.234,19400,14144,0.601030204,0.704125178
450854,1,1,13932.234,19400,14144,0.601030204,0.704125178
450863,1,1,13932.234,19400,14144,0.601030204,0.704125178
450872,1,1,13932.234,19400,14144,0.601030204,0.704125178
450881,1,1,13932.234,19400,14144,0.601030204,0.704125178
450933,3,1,4895,26997,17985,0.62,0.697
450942,4,1,13932.234,26997,17105,0.62,0.697
450951,1,1,13932.234,26997,9500,0.781609195,0.659574468
450960,1,1,13932.234,26997,8899.5,0.62,0.697
450979,3,1,6600,26997,14872,0.62,0.697
450988,1,1,13932.234,26997,17105,0.62,0.697
451006,1,1,13932.234,26997,9500,0.62,0.697
451015,1,1,13932.234,26997,9077,0.62,0.697
451033,1,1,13932.234,26997,17105,0.62,0.697
451042,1,1,13932.234,26997,13833,0.62,0.697
451051,1,1,13932.234,26997,17105,0.62,0.697
451060,3,1,13968,26997,43475.5,0.62,0.697
451079,4,1,13932.234,26997,17105,0.62,0.697
451097,1,1,13932.234,26997,5500,0.580952381,0.697
451103,1,1,13932.234,26997,7136,0.78111588,0.697
451121,1,1,13932.234,26997,13000,0.518181818,0.697
451130,4,1,13932.234,26997,17105,0.62,0.697
451149,1,1,13932.234,26997,12653,0.62,0.697
451158,1,1,13932.234,26997,10555,0.62,0.697
451167,1,1,13932.234,26997,9500,0.285714286,0.697
451194,1,1,13932.234,26997,17105,0.62,0.697
451219,1,1,13932.234,26997,17105,0.62,0.697
451228,1,1,13932.234,26997,7652,0.572916667,0.697
451237,1,1,13932.234,26997,9833,0.62,0.697
451255,1,1,13932.234,26997,6590.5,0.62,0.697
451264,1,1,13932.234,26997,7035,0.62,0.697
451282,1,1,13932.234,26997,6333,0.62,0.697
451291,1,1,13932.234,26997,8656,0.62,0.697
451307,1,1,13932.234,26997,9833,0.62,0.697
451316,1,0,13932.234,26997,9833,0.62,0.697
451334,1,1,13932.234,26997,9500,0.571428571,0.697
451343,1,1,13932.234,26997,5500,0.62,0.697
451352,1,1,13932.234,26997,9500,0.621823617,0.697
451361,1,1,13932.234,26997,17105,0.62,0.697
451370,3,1,10200,26997,17105,0.62,0.697
451398,3,1,11800,26997,17105,0.62,0.697
451404,3,1,7100,26997,17105,0.62,0.697
451413,1,1,20525,26997,9500,0.62,0.697
451422,1,0,13932.234,26997,17105,0.775147929,0.697
451440,1,0,13932.234,26997,6509,0.495192308,0.697
451459,1,1,13932.234,26997,6000,0.62,0.697
451468,1,1,13932.234,26997,9691,0.62,0.697
451477,1,1,13932.234,26997,7652,0.62,0.697
451495,1,1,13932.234,26997,9500,0.62,0.697
451501,1,1,13932.234,26997,17105,0.62,0.697
451510,4,1,13932.234,26997,17105,0.62,0.697
451529,1,1,13932.234,26997,6333,0.62,0.697
451538,1,1,13932.234,26997,11481,0.62,0.697
451547,1,1,13932.234,26997,9500,0.62,0.697
451556,1,1,14300,26997,11833,0.62,0.697
451565,1,1,13932.234,26997,11350,0.62,0.697
451574,1,1,13932.234,26997,13666,0.62,0.697
451583,1,1,13932.234,26997,17105,0.62,0.697
451592,1,0,13932.234,26997,17105,0.62,0.697
451617,1,1,13932.234,26997,17105,0.62,0.697
451626,1,1,13932.234,26997,7690,0.62,0.697
451635,1,1,9375,26997,7916,0.62,0.697
451644,1,1,13932.234,26997,17105,0.62,0.697
451653,1,1,13932.234,26997,17000,0.62,0.697
451662,2,1,17020,25900,40022,0.714285714,0.653001851
451671,3,1,5587,33000,19735,0.62,0.80358718
451699,2,1,12762,25500,21599,0.507826087,0.595174263
451705,2,1,17211,20700,27257.5,0.62,0.410041841
451714,1,1,13932.234,24400,13310,0.687960688,0.697
451741,2,1,6316,15400,2550,0.518584071,0.697
451750,2,1,16565,20900,24260.5,0.482359427,0.446808511
451769,2,1,14040,27600,31061.5,0.794117647,0.728134111
451796,2,1,17488,26100,27666.5,0.62,0.697
451802,1,0,13932.234,26997,9500,0.679245283,0.697
451811,1,0,13932.234,26997,9500,0.679245283,0.697
451820,3,1,17668,25600,30500,0.62,0.697
451848,2,1,18748,33800,14323,0.739811912,0.736035049
451857,1,1,15995,20500,9500,0.481001341,0.697
451866,1,1,15995,17400,9500,0.481001341,0.697
451875,2,1,12891,28200,34486,0.62,0.618066561
451884,2,1,13932.234,28200,34486,0.62,0.618066561
451909,1,1,14818,22700,13795,0.454225352,0.662946429
451918,1,1,13932.234,26997,8272,0.572580645,0.697
451936,2,0,18048,30300,25833.5,0.561858455,0.540756526
451945,2,1,18048,30300,25833.5,0.561858455,0.540756526
451954,2,1,18048,30300,25833.5,0.561858455,0.540756526
451963,2,1,18048,30300,25833.5,0.561858455,0.540756526
451972,2,1,18048,30300,25833.5,0.561858455,0.540756526
451981,2,1,18048,30300,25833.5,0.561858455,0.540756526
451990,2,1,18048,30300,25833.5,0.561858455,0.540756526
452009,1,1,13932.234,26997,11541,0.62,0.697
452018,3,1,17668,25500,21599,0.507826087,0.595174263
452027,2,1,17128,22400,27167,0.623390005,0.544868617
452036,1,1,13932.234,25300,11250,0.45491491,0.697
452045,1,1,13932.234,25300,11250,0.45491491,0.697
452054,1,1,15768,23900,11640,0.553337922,0.531293463
452063,1,1,13049,25300,11250,0.45491491,0.697
452072,1,1,13932.234,19200,9500,0.62,0.697
452081,1,1,13932.234,22700,9500,0.62,0.639534884
452090,3,1,13932.234,33800,14323,0.739811912,0.736035049
452106,1,1,1040,16100,17105,0.62,0.697
452115,1,1,13600,20400,19000,0.361916204,0.452173913
452124,1,1,15152,23900,9908.5,0.494260635,0.529411765
452373,2,1,12546,26100,25237,0.62,0.697
452948,2,1,13932.234,39600,20890,0.708286039,0.667910448
453075,1,0,13932.234,26997,9500,0.62,0.697
453109,1,1,13848,18800,12610,0.62,0.473684211
453127,3,0,15495,38900,39499.5,0.672795497,0.582449373
453163,3,1,15495,38900,39499.5,0.672795497,0.582449373
453215,3,1,15495,38900,39499.5,0.672795497,0.582449373
453455,2,1,11550,17600,26140,0.62,0.380782918
453464,2,1,11550,17600,26140,0.62,0.380782918
453473,2,1,11550,17600,26140,0.62,0.380782918
453482,2,0,11442,21000,27588,0.62,0.697
453552,1,1,13932.234,20900,8534,0.472520107,0.486111111
453570,1,1,13932.234,23400,11096,0.41025641,0.697
453747,1,1,8500,19400,15000,0.434554974,0.520547945
453756,1,1,15557,21200,9500,0.543814433,0.663101604
453817,1,1,13932.234,29300,13000,0.735682819,0.697
454078,1,1,13932.234,26997,17105,0.62,0.697
454175,2,0,13932.234,17700,25430,0.653558052,0.697
454184,3,1,31300,26997,22250,0.62,0.697
454227,3,1,17280,58000,25693,0.62,0.778
454236,2,1,17280,58000,25693,0.62,0.778
454245,3,1,17280,58000,25693,0.62,0.778
454306,1,1,13932.234,19100,9500,0.30952381,0.697
454315,1,1,13932.234,19400,14144,0.601030204,0.704125178
454324,1,1,13932.234,19400,14144,0.601030204,0.704125178
454333,1,1,13932.234,19400,14144,0.601030204,0.704125178
454342,1,1,13932.234,19400,14144,0.601030204,0.704125178
454351,1,1,13932.234,19400,14144,0.601030204,0.704125178
454360,1,1,13932.234,19400,14144,0.601030204,0.704125178
454379,1,1,13932.234,19400,14144,0.601030204,0.704125178
454388,1,1,13932.234,19400,14144,0.601030204,0.704125178
454397,1,1,13932.234,19400,14144,0.601030204,0.704125178
454458,2,1,14760,19100,24166,0.62,0.697
454467,1,1,13932.234,19400,14144,0.601030204,0.704125178
454476,1,1,13932.234,19400,14144,0.601030204,0.704125178
454485,1,1,13932.234,19400,14144,0.601030204,0.704125178
454494,1,1,13932.234,19400,14144,0.601030204,0.704125178
454500,1,1,13932.234,19400,14144,0.601030204,0.704125178
454519,1,1,13932.234,19400,14144,0.601030204,0.704125178
454528,1,1,13932.234,19400,14144,0.601030204,0.704125178
454537,1,1,13932.234,26997,12000,0.62,0.697
454546,1,1,13932.234,15200,14252,0.361085973,0.697
454555,1,1,13932.234,15200,14252,0.361085973,0.697
454573,1,1,13932.234,15200,14252,0.361085973,0.697
454582,3,1,13932.234,36800,25000,0.62,0.790801187
454591,2,1,13500,24200,31502,0.62,0.657692308
454607,1,1,13932.234,12600,10667,0.62,0.697
454616,2,1,19545,26997,15000,0.798969072,0.697
454625,1,1,11895,20400,19000,0.361916204,0.452173913
454652,1,1,13932.234,26997,16500,0.695652174,0.697
454689,3,1,3626,26997,17105,0.62,0.697
454698,1,1,12750,26997,9025,0.46961326,0.697
454704,1,0,13932.234,26997,17105,0.62,0.697
454722,1,1,13932.234,26997,17105,0.62,0.697
454731,1,0,13932.234,26997,7481,0.62,0.697
454740,1,1,6659,26997,23500,0.62,0.697
454759,1,1,13932.234,26997,17105,0.62,0.697
454768,1,1,13932.234,26997,14556,0.682692308,0.697
454777,1,1,13932.234,26997,10556,0.62,0.697
454786,1,1,13932.234,26997,6333,0.62,0.697
454795,1,1,13932.234,26997,9348.5,0.62,0.697
454801,1,1,13932.234,26997,16873,0.62,0.697
454810,1,1,13932.234,26997,8977,0.62,0.697
454829,3,1,6150,26997,17105,0.62,0.697
454838,4,1,13932.234,26997,17105,0.62,0.697
454847,1,1,13932.234,26997,17105,0.62,0.697
454856,3,1,13932.234,26997,24367,0.62,0.697
454865,2,1,13932.234,26997,20000,0.821782178,0.697
454874,1,1,13932.234,26997,9500,0.576470588,0.697
454883,1,1,12304,26997,9500,0.501858736,0.697
454892,1,1,13932.234,26997,17105,0.62,0.697
454908,1,1,13932.234,26997,17105,0.726519337,0.697
454917,1,1,13932.234,26997,3500,0.62,0.697
454926,1,1,13932.234,26997,15782.5,0.706766917,0.697
454935,1,1,13932.234,26997,17105,0.62,0.697
454944,1,1,13932.234,26997,12000,0.62,0.697
454953,1,1,13932.234,26997,17105,0.62,0.697
454962,1,1,13932.234,26997,17105,0.62,0.697
454971,1,1,13932.234,26997,11585.5,0.72027972,0.697
454980,1,1,13932.234,26997,12661,0.62,0.697
454999,1,1,13932.234,26997,11162,0.62,0.697
455008,1,1,13932.234,26997,10435,0.62,0.697
455017,1,1,13932.234,26997,17105,0.62,0.697
455026,1,1,13932.234,26997,6417,0.62,0.697
455035,0,1,13932.234,26997,17105,0.62,0.697
455053,1,1,13932.234,26997,12750,0.62,0.697
455062,1,1,13932.234,26997,5500,0.62,0.697
455071,1,1,13932.234,26997,6365,0.62,0.697
455080,1,1,13932.234,26997,13833,0.803030303,0.697
455099,4,1,13932.234,26997,17105,0.62,0.697
455105,1,1,13932.234,26997,6682,0.62,0.697
455141,1,1,13932.234,26997,9833,0.62,0.697
455169,4,1,13932.234,26997,17105,0.62,0.697
455178,4,1,13932.234,26997,17105,0.62,0.697
455187,1,1,13932.234,26997,4315,0.62,0.697
455196,1,1,13932.234,26997,16010,0.62,0.697
455202,1,1,13932.234,26997,10037,0.62,0.697
455211,1,1,13932.234,26997,9500,0.62,0.697
455220,1,1,13932.234,26997,5051,0.651685393,0.697
455239,1,1,13932.234,26997,10667,0.62,0.697
455248,1,0,13932.234,26997,17105,0.62,0.697
455257,3,1,7300,26997,17105,0.62,0.697
455275,1,1,13932.234,26997,16499.5,0.60199005,0.697
455284,1,1,13932.234,26997,16044,0.686046512,0.697
455293,1,1,13932.234,26997,17105,0.62,0.697
455327,1,1,13932.234,26997,7917,0.478991597,0.697
455336,1,1,13932.234,26997,9500,0.666666667,0.697
455345,1,1,13932.234,26997,9500,0.62,0.697
455354,1,1,13932.234,26997,9925,0.62,0.697
455381,1,1,13932.234,26997,10685.5,0.62,0.697
455390,1,1,20082,26997,14390,0.659090909,0.697
455406,4,1,13932.234,26997,17105,0.62,0.697
455415,1,0,13932.234,26997,17105,0.62,0.697
455424,1,1,13932.234,26997,9500,0.62,0.697
455433,4,1,13932.234,26997,17105,0.62,0.697
455460,1,1,13932.234,16700,10362,0.498233216,0.697
455479,1,1,12618,17100,11692,0.62,0.697
455488,1,1,19758,17100,11692,0.62,0.697
455497,1,0,13932.234,17100,11692,0.62,0.697
455512,2,1,1144,26997,17105,0.62,0.697
455549,1,1,17568,18100,11250,0.443193998,0.518394649
455558,1,1,20736,18100,11250,0.443193998,0.518394649
455567,1,1,11714,20300,22155,0.378117458,0.697
455585,2,1,14040,27600,31061.5,0.794117647,0.728134111
455600,2,1,12474,25500,21599,0.507826087,0.595174263
455619,2,1,12114,25500,21599,0.507826087,0.595174263
455628,1,1,15224,22700,13795,0.454225352,0.662946429
455646,2,0,18000,16600,23563,0.62,0.436123348
455655,1,1,10748,19000,22091,0.523429711,0.486658196
455664,4,1,13932.234,26997,17105,0.62,0.697
455673,2,0,10325,17700,11416.5,0.62,0.587155963
455682,4,0,13932.234,26997,17105,0.62,0.697
455707,1,1,13932.234,26997,19160,0.62,0.697
455716,2,1,18100,20400,19000,0.361916204,0.452173913
455725,1,1,13932.234,26997,6333,0.611940299,0.697
455734,1,1,13932.234,26997,17993,0.62,0.697
455743,1,0,13932.234,26997,17853,0.62,0.697
455752,1,1,13932.234,26997,8550,0.62,0.697
455761,1,1,13932.234,26997,15049,0.710526316,0.697
455770,3,1,24222,26997,27000,0.62,0.697
455798,1,1,13932.234,26997,12995,0.62,0.697
455804,4,1,13932.234,26997,17105,0.62,0.697
455813,4,1,13932.234,26997,17105,0.62,0.697
455831,1,1,13932.234,26997,9500,0.62,0.697
455840,1,1,13932.234,26997,9500,0.62,0.697
455859,1,1,13932.234,26997,6211,0.626506024,0.697
455868,1,1,13932.234,26997,6312,0.62,0.697
455877,1,1,13932.234,26997,9833,0.62,0.697
455886,1,1,13932.234,26997,11435,0.830508475,0.697
455895,1,1,13932.234,26997,11435,0.738636364,0.697
455901,1,1,13932.234,26997,16499,0.644067797,0.697
455910,1,1,13932.234,26997,17105,0.62,0.697
455929,1,1,13932.234,26997,15178.5,0.62,0.697
455938,1,1,13932.234,26997,17105,0.62,0.697
455947,1,1,13932.234,26997,8028,0.62,0.697
455956,1,1,13932.234,26997,17105,0.62,0.697
455965,1,1,13932.234,26997,11714.5,0.62,0.697
455974,1,1,8400,26997,3489,0.62,0.697
455983,1,1,13932.234,26997,4367,0.62,0.697
455992,4,1,13932.234,26997,17105,0.62,0.697
456001,1,1,13932.234,26997,17105,0.62,0.697
456010,3,1,17596,22600,29771,0.62,0.553886349
456029,1,1,13932.234,26997,9833,0.62,0.697
456038,1,1,13932.234,25500,9498,0.651920966,0.680314961
456056,1,1,13330,20400,19000,0.361916204,0.452173913
456065,1,1,13932.234,26997,16294,0.62,0.697
456074,1,1,13932.234,26997,14167,0.62,0.697
456092,1,1,13932.234,26997,10412.5,0.62,0.697
456117,1,0,10170,21500,20000,0.62,0.700507614
456126,1,1,13932.234,16000,9046.5,0.62,0.518867925
456135,1,1,13932.234,22800,9083,0.62,0.701754386
456144,1,1,13932.234,26997,9500,0.666666667,0.697
456153,1,1,13932.234,26997,9500,0.666666667,0.697
456180,1,1,12428,29900,24250,0.449899126,0.554621849
456205,2,1,10695,21700,20000,0.62,0.52688172
456214,1,1,13932.234,25400,8023,0.47844523,0.554809843
456250,1,0,13932.234,21400,9504,0.455929487,0.493895671
456278,1,0,13932.234,16300,12712,0.238164251,0.400756144
456287,1,1,13932.234,18100,14499,0.793774319,0.697
456296,2,1,14400,23600,29375,0.62,0.538505419
456302,1,1,13932.234,25300,11250,0.45491491,0.697
456311,1,1,13297,29900,9500,0.543852459,0.6
456320,1,1,13932.234,20900,13583,0.62,0.55106383
456339,1,1,13932.234,19300,15333,0.62,0.541666667
456348,3,1,18885,33800,14323,0.739811912,0.736035049
456357,2,1,13932.234,22400,20000,0.634724858,0.697
456366,2,1,13932.234,22400,20000,0.634724858,0.697
456375,2,1,13932.234,22400,20000,0.634724858,0.697
456393,2,1,18048,30300,25833.5,0.561858455,0.540756526
456409,2,1,18048,30300,25833.5,0.561858455,0.540756526
456418,2,1,18048,30300,25833.5,0.561858455,0.540756526
456427,2,1,18048,30300,25833.5,0.561858455,0.540756526
456436,2,1,18048,30300,25833.5,0.561858455,0.540756526
456445,2,1,18048,30300,25833.5,0.561858455,0.540756526
456454,2,1,14363,19600,18663,0.555379747,0.697
456481,3,1,11895,19300,16648,0.62,0.766467066
456490,3,1,10920,19300,16648,0.62,0.766467066
456506,1,1,13932.234,21900,9500,0.62,0.530769231
456515,1,1,13932.234,18400,9500,0.460679612,0.458646617
456542,4,1,13932.234,26997,17105,0.62,0.697
456551,1,1,13932.234,18600,11000,0.866666667,0.697
456560,1,1,13932.234,21900,17105,0.62,0.697
456588,1,1,13932.234,15200,10556,0.699619772,0.697
456597,1,1,13932.234,15200,10556,0.699619772,0.697
456612,2,1,12114,25500,21599,0.507826087,0.595174263
456621,2,1,13932.234,38900,39499.5,0.672795497,0.582449373
456630,3,0,15495,38900,39499.5,0.672795497,0.582449373
456667,3,0,15495,38900,39499.5,0.672795497,0.582449373
456719,1,1,13932.234,19400,14144,0.601030204,0.704125178
456728,1,1,13932.234,19400,14144,0.601030204,0.704125178
456737,1,1,13932.234,19400,14144,0.601030204,0.704125178
456746,1,1,13932.234,19400,14144,0.601030204,0.704125178
456755,1,1,13932.234,19400,14144,0.601030204,0.704125178
456764,1,1,13932.234,19400,14144,0.601030204,0.704125178
456773,1,1,13932.234,19400,14144,0.601030204,0.704125178
456782,2,1,14040,27600,31061.5,0.794117647,0.728134111
456791,2,1,12114,25500,21599,0.507826087,0.595174263
456807,2,1,14040,25900,27000,0.62,0.684210526
456816,2,1,14040,25900,27000,0.62,0.684210526
456825,1,1,13932.234,16700,16500,0.473684211,0.697
456834,2,1,14040,25900,27000,0.62,0.684210526
456852,2,1,16658,23700,19648.5,0.503453569,0.564121572
456861,1,1,13932.234,13500,9500,0.62,0.52238806
456922,1,1,13932.234,17900,10976,0.257263603,0.697
456931,1,0,13932.234,16900,11243,0.265410087,0.697
456940,1,1,14350,21700,24688,0.62,0.523178808
456959,3,1,13056,38400,21500,0.62,0.930088496
456968,1,1,13932.234,26997,16449.5,0.62,0.697
456977,1,1,18418,17600,9485,0.700195313,0.697
457004,2,1,11550,17600,26140,0.62,0.380782918
457022,2,1,10800,29300,22822,0.686295503,0.708928571
457031,1,1,13932.234,20400,10000,0.735294118,0.697
457077,1,1,13932.234,16400,9500,0.439153439,0.473684211
457086,1,1,13932.234,26997,17072,0.62,0.697
457101,2,1,13932.234,22300,9500,0.530551416,0.572710952
457110,2,1,13932.234,22800,13729.5,0.738372093,0.697
457129,3,1,17280,58000,25693,0.62,0.778
457174,1,1,13932.234,16800,9500,0.481001341,0.697
457183,3,1,13932.234,19300,9500,0.481001341,0.697
457192,1,1,13932.234,26997,16500,0.62,0.697
457208,1,1,13932.234,18200,12125,0.355350066,0.350649351
457226,3,1,9250,26997,17105,0.62,0.697
457244,1,1,13932.234,26997,9076,0.62,0.697
457253,1,1,13932.234,26997,17105,0.62,0.697
457271,4,1,13932.234,26997,17105,0.62,0.697
